t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Month,Day,Hour
11.0,11.0,67.0,21.0,3.0,0.0,0.0,1.0,6,10,6
11.0,11.0,69.5,19.0,3.0,0.0,0.0,1.0,6,10,7
12.5,12.5,61.0,20.5,3.0,0.0,0.0,1.0,6,10,8
14.0,14.0,57.0,20.0,2.0,0.0,0.0,1.0,6,10,9
15.0,15.0,55.0,23.0,3.0,0.0,0.0,1.0,6,10,10
15.0,15.0,55.0,21.0,2.0,0.0,0.0,1.0,6,10,11
15.5,15.5,53.5,23.0,2.0,0.0,0.0,1.0,6,10,12
17.0,17.0,49.0,22.0,2.0,0.0,0.0,1.0,6,10,13
17.0,17.0,49.0,28.0,2.0,0.0,0.0,1.0,6,10,14
18.0,18.0,46.0,30.0,2.0,0.0,0.0,1.0,6,10,15
18.0,18.0,46.0,28.0,2.0,0.0,0.0,1.0,6,10,16
17.5,17.5,44.0,28.0,2.0,0.0,0.0,1.0,6,10,17
17.0,17.0,45.0,30.5,1.0,0.0,0.0,1.0,6,10,18
17.0,17.0,45.0,28.0,1.0,0.0,0.0,1.0,6,10,19
15.5,15.5,55.5,23.0,1.0,0.0,0.0,1.0,6,10,20
14.5,14.5,61.0,20.0,1.0,0.0,0.0,1.0,6,10,21
13.5,13.5,65.0,17.0,1.0,0.0,0.0,1.0,6,10,22
12.5,12.5,67.0,16.0,1.0,0.0,0.0,1.0,6,10,23
12.0,12.0,72.0,13.0,1.0,0.0,0.0,1.0,6,11,0
11.0,11.0,79.5,11.0,1.0,0.0,0.0,1.0,6,11,1
11.0,11.0,82.0,9.0,1.0,0.0,0.0,1.0,6,11,2
11.0,11.0,82.0,6.5,1.0,0.0,0.0,1.0,6,11,3
11.0,11.0,82.0,8.0,1.0,0.0,0.0,1.0,6,11,4
11.0,11.0,85.0,10.0,1.0,0.0,0.0,1.0,6,11,5
12.5,12.5,82.0,7.0,2.0,0.0,0.0,1.0,6,11,6
14.5,14.5,77.0,21.0,2.0,0.0,0.0,1.0,6,11,7
16.5,16.5,68.0,24.0,1.0,0.0,0.0,1.0,6,11,8
17.5,17.5,62.0,25.0,1.0,0.0,0.0,1.0,6,11,9
19.0,19.0,56.0,26.0,1.0,0.0,0.0,1.0,6,11,10
20.0,20.0,53.0,29.0,1.0,0.0,0.0,1.0,6,11,11
21.5,21.0,46.5,32.0,1.0,0.0,0.0,1.0,6,11,12
21.0,21.0,46.0,30.5,1.0,0.0,0.0,1.0,6,11,13
22.0,21.0,45.5,32.0,1.0,0.0,0.0,1.0,6,11,14
21.0,21.0,46.0,33.0,1.0,0.0,0.0,1.0,6,11,15
22.0,21.0,45.5,28.5,1.0,0.0,0.0,1.0,6,11,16
21.5,21.0,45.0,28.5,1.0,0.0,0.0,1.0,6,11,17
20.5,20.5,47.5,27.0,1.0,0.0,0.0,1.0,6,11,18
19.0,19.0,56.0,25.0,1.0,0.0,0.0,1.0,6,11,19
18.5,18.5,58.0,23.0,1.0,0.0,0.0,1.0,6,11,20
17.5,17.5,62.0,19.0,1.0,0.0,0.0,1.0,6,11,21
16.0,16.0,68.0,13.0,1.0,0.0,0.0,1.0,6,11,22
16.0,16.0,68.0,9.0,1.0,0.0,0.0,1.0,6,11,23
15.5,15.5,70.0,10.0,1.0,0.0,0.0,1.0,6,12,0
14.5,14.5,74.5,10.0,1.0,0.0,0.0,1.0,6,12,1
14.0,14.0,77.0,6.5,1.0,0.0,0.0,1.0,6,12,2
13.5,13.5,79.5,7.0,1.0,0.0,0.0,1.0,6,12,3
13.0,13.0,82.0,6.5,3.0,0.0,0.0,1.0,6,12,4
13.0,13.0,82.0,9.0,2.0,0.0,0.0,1.0,6,12,5
14.5,14.5,77.0,9.0,1.0,0.0,0.0,1.0,6,12,6
15.5,15.5,74.5,13.0,1.0,0.0,0.0,1.0,6,12,7
17.0,17.0,68.0,15.0,1.0,0.0,0.0,1.0,6,12,8
18.0,18.0,68.0,19.0,1.0,0.0,0.0,1.0,6,12,9
20.0,20.0,60.0,9.0,1.0,0.0,0.0,1.0,6,12,10
21.0,21.0,60.0,13.0,1.0,0.0,0.0,1.0,6,12,11
23.0,23.0,57.0,17.0,1.0,0.0,0.0,1.0,6,12,12
24.0,24.0,54.0,18.5,1.0,0.0,0.0,1.0,6,12,13
24.0,24.0,54.0,19.5,1.0,0.0,0.0,1.0,6,12,14
23.5,23.5,55.5,17.0,1.0,0.0,0.0,1.0,6,12,15
23.5,23.5,57.0,13.0,1.0,0.0,0.0,1.0,6,12,16
23.0,23.0,59.0,14.0,1.0,0.0,0.0,1.0,6,12,17
23.0,23.0,61.0,15.0,1.0,0.0,0.0,1.0,6,12,18
22.5,22.5,63.0,15.0,7.0,0.0,0.0,1.0,6,12,19
20.0,20.0,78.0,10.0,2.0,0.0,0.0,1.0,6,12,20
18.5,18.5,85.5,9.0,1.0,0.0,0.0,1.0,6,12,21
18.0,18.0,88.0,10.0,2.0,0.0,0.0,1.0,6,12,22
17.5,17.5,85.5,8.0,2.0,0.0,0.0,1.0,6,12,23
17.0,17.0,88.0,8.5,2.0,0.0,1.0,1.0,6,13,0
17.5,17.5,88.0,6.5,4.0,0.0,1.0,1.0,6,13,1
18.0,18.0,85.5,17.0,4.0,0.0,1.0,1.0,6,13,2
18.0,18.0,83.0,19.5,4.0,0.0,1.0,1.0,6,13,3
17.0,17.0,88.0,21.0,3.0,0.0,1.0,1.0,6,13,4
16.0,16.0,88.0,23.0,3.0,0.0,1.0,1.0,6,13,5
16.0,16.0,88.0,21.0,3.0,0.0,1.0,1.0,6,13,6
16.0,16.0,85.5,20.5,3.0,0.0,1.0,1.0,6,13,7
16.0,16.0,83.0,26.0,4.0,0.0,1.0,1.0,6,13,8
16.0,16.0,83.0,23.0,4.0,0.0,1.0,1.0,6,13,9
16.0,16.0,83.0,23.0,4.0,0.0,1.0,1.0,6,13,10
16.0,16.0,83.0,23.0,4.0,0.0,1.0,1.0,6,13,11
16.0,16.0,83.0,24.0,4.0,0.0,1.0,1.0,6,13,12
16.5,16.5,80.0,21.5,4.0,0.0,1.0,1.0,6,13,13
18.0,18.0,73.0,19.0,3.0,0.0,1.0,1.0,6,13,14
19.5,19.5,64.0,23.0,3.0,0.0,1.0,1.0,6,13,15
21.0,21.0,55.0,22.0,3.0,0.0,1.0,1.0,6,13,16
19.5,19.5,66.0,20.5,3.0,0.0,1.0,1.0,6,13,17
19.0,19.0,64.0,16.0,4.0,0.0,1.0,1.0,6,13,18
19.0,19.0,66.0,15.0,4.0,0.0,1.0,1.0,6,13,19
18.0,18.0,70.5,15.0,3.0,0.0,1.0,1.0,6,13,20
18.0,18.0,68.0,11.0,4.0,0.0,1.0,1.0,6,13,21
18.0,18.0,68.0,8.0,4.0,0.0,1.0,1.0,6,13,22
17.0,17.0,73.0,13.0,3.0,0.0,1.0,1.0,6,13,23
16.5,16.5,75.0,15.0,4.0,0.0,1.0,1.0,6,14,0
15.5,15.5,79.5,9.0,3.0,0.0,1.0,1.0,6,14,1
15.0,15.0,82.0,12.0,1.0,0.0,1.0,1.0,6,14,2
14.0,14.0,85.0,11.0,1.0,0.0,1.0,1.0,6,14,3
13.0,13.0,88.0,11.0,2.0,0.0,1.0,1.0,6,14,4
13.0,13.0,88.0,12.0,3.0,0.0,1.0,1.0,6,14,5
14.0,14.0,88.0,12.0,3.0,0.0,1.0,1.0,6,14,6
15.0,15.0,82.0,11.0,3.0,0.0,1.0,1.0,6,14,7
15.5,15.5,79.5,9.0,3.0,0.0,1.0,1.0,6,14,8
16.0,16.0,77.0,10.0,4.0,0.0,1.0,1.0,6,14,9
14.0,14.0,91.0,17.0,7.0,0.0,1.0,1.0,6,14,10
14.0,14.0,88.0,13.0,3.0,0.0,1.0,1.0,6,14,11
14.0,14.0,85.0,13.0,3.0,0.0,1.0,1.0,6,14,12
14.0,14.0,88.0,11.0,3.0,0.0,1.0,1.0,6,14,13
16.0,16.0,68.0,11.0,3.0,0.0,1.0,1.0,6,14,14
17.5,17.5,60.0,12.0,3.0,0.0,1.0,1.0,6,14,15
17.0,17.0,64.0,17.5,4.0,0.0,1.0,1.0,6,14,16
17.0,17.0,59.0,14.0,4.0,0.0,1.0,1.0,6,14,17
16.5,16.5,63.5,17.0,3.0,0.0,1.0,1.0,6,14,18
15.5,15.5,72.5,17.0,3.0,0.0,1.0,1.0,6,14,19
14.0,14.0,77.0,16.0,4.0,0.0,1.0,1.0,6,14,20
14.0,14.0,77.0,14.0,4.0,0.0,1.0,1.0,6,14,21
13.0,13.0,82.0,16.0,4.0,0.0,1.0,1.0,6,14,22
12.5,12.5,85.0,15.0,3.0,0.0,1.0,1.0,6,14,23
12.0,12.0,88.0,14.0,3.0,0.0,0.0,1.0,6,15,0
13.0,13.0,79.5,14.0,4.0,0.0,0.0,1.0,6,15,1
12.5,12.5,82.0,14.0,4.0,0.0,0.0,1.0,6,15,2
12.0,12.0,82.0,15.0,4.0,0.0,0.0,1.0,6,15,3
12.0,12.0,82.0,16.0,4.0,0.0,0.0,1.0,6,15,4
12.0,12.0,79.5,14.0,3.0,0.0,0.0,1.0,6,15,5
12.0,12.0,77.0,17.0,3.0,0.0,0.0,1.0,6,15,6
12.5,12.5,72.0,18.0,3.0,0.0,0.0,1.0,6,15,7
13.0,13.0,67.0,21.0,3.0,0.0,0.0,1.0,6,15,8
14.0,14.0,63.0,19.5,2.0,0.0,0.0,1.0,6,15,9
15.0,15.0,59.0,19.0,2.0,0.0,0.0,1.0,6,15,10
17.0,17.0,50.5,18.0,2.0,0.0,0.0,1.0,6,15,11
17.5,17.5,45.5,19.0,2.0,0.0,0.0,1.0,6,15,12
18.0,18.0,44.5,19.0,2.0,0.0,0.0,1.0,6,15,13
17.5,17.5,47.5,16.0,2.0,0.0,0.0,1.0,6,15,14
17.0,17.0,52.0,18.5,3.0,0.0,0.0,1.0,6,15,15
17.0,17.0,54.0,18.0,2.0,0.0,0.0,1.0,6,15,16
16.5,16.5,53.5,17.5,2.0,0.0,0.0,1.0,6,15,17
16.0,16.0,55.0,18.0,1.0,0.0,0.0,1.0,6,15,18
15.0,15.0,59.0,19.5,1.0,0.0,0.0,1.0,6,15,19
14.0,14.0,63.0,19.0,1.0,0.0,0.0,1.0,6,15,20
13.0,13.0,63.0,18.0,1.0,0.0,0.0,1.0,6,15,21
12.5,12.5,65.0,12.0,1.0,0.0,0.0,1.0,6,15,22
11.5,11.5,69.5,11.0,1.0,0.0,0.0,1.0,6,15,23
12.0,12.0,69.5,5.0,1.0,0.0,0.0,1.0,6,16,0
11.5,11.5,69.5,6.0,1.0,0.0,0.0,1.0,6,16,1
11.0,11.0,74.5,5.0,1.0,0.0,0.0,1.0,6,16,2
11.0,11.0,74.5,6.0,1.0,0.0,0.0,1.0,6,16,3
11.0,11.0,74.5,6.5,1.0,0.0,0.0,1.0,6,16,4
11.0,11.0,77.0,5.0,1.0,0.0,0.0,1.0,6,16,5
12.0,12.0,74.5,0.0,1.0,0.0,0.0,1.0,6,16,6
13.0,13.0,63.0,5.0,1.0,0.0,0.0,1.0,6,16,7
14.5,14.5,49.5,6.0,1.0,0.0,0.0,1.0,6,16,8
17.0,17.0,48.5,5.5,1.0,0.0,0.0,1.0,6,16,9
17.5,17.5,50.5,6.0,1.0,0.0,0.0,1.0,6,16,10
19.5,19.5,47.5,6.5,1.0,0.0,0.0,1.0,6,16,11
20.5,20.5,41.5,5.5,1.0,0.0,0.0,1.0,6,16,12
22.0,21.5,40.5,8.0,1.0,0.0,0.0,1.0,6,16,13
21.5,21.0,43.5,8.5,1.0,0.0,0.0,1.0,6,16,14
22.5,21.5,41.0,5.5,1.0,0.0,0.0,1.0,6,16,15
22.5,21.5,42.5,12.0,1.0,0.0,0.0,1.0,6,16,16
22.5,22.0,44.0,12.0,1.0,0.0,0.0,1.0,6,16,17
21.5,21.5,51.5,11.0,1.0,0.0,0.0,1.0,6,16,18
21.0,21.0,57.0,11.0,1.0,0.0,0.0,1.0,6,16,19
20.0,20.0,64.0,17.0,1.0,0.0,0.0,1.0,6,16,20
18.5,18.5,68.0,14.0,1.0,0.0,0.0,1.0,6,16,21
17.5,17.5,70.5,14.0,1.0,0.0,0.0,1.0,6,16,22
18.0,18.0,68.0,14.0,1.0,0.0,0.0,1.0,6,16,23
18.0,18.0,66.0,15.0,1.0,0.0,0.0,1.0,6,17,0
17.0,17.0,68.0,15.0,1.0,0.0,0.0,1.0,6,17,1
15.5,15.5,70.0,16.0,1.0,0.0,0.0,1.0,6,17,2
15.0,15.0,68.0,15.0,1.0,0.0,0.0,1.0,6,17,3
14.0,14.0,72.0,16.0,1.0,0.0,0.0,1.0,6,17,4
13.0,13.0,79.5,16.0,1.0,0.0,0.0,1.0,6,17,5
14.0,14.0,77.0,19.0,1.0,0.0,0.0,1.0,6,17,6
15.5,15.5,70.0,16.0,1.0,0.0,0.0,1.0,6,17,7
17.0,17.0,68.0,21.5,2.0,0.0,0.0,1.0,6,17,8
18.0,18.0,68.0,24.0,3.0,0.0,0.0,1.0,6,17,9
20.0,20.0,64.0,23.0,2.0,0.0,0.0,1.0,6,17,10
20.5,20.5,64.5,25.0,2.0,0.0,0.0,1.0,6,17,11
22.5,22.5,59.0,22.0,1.0,0.0,0.0,1.0,6,17,12
22.5,22.5,59.0,25.0,1.0,0.0,0.0,1.0,6,17,13
24.0,24.0,57.5,26.0,1.0,0.0,0.0,1.0,6,17,14
25.5,25.5,52.5,29.0,2.0,0.0,0.0,1.0,6,17,15
24.5,24.5,55.5,31.5,2.0,0.0,0.0,1.0,6,17,16
25.0,25.0,54.0,31.5,2.0,0.0,0.0,1.0,6,17,17
23.0,23.0,61.0,30.5,2.0,0.0,0.0,1.0,6,17,18
23.0,23.0,61.0,21.0,3.0,0.0,0.0,1.0,6,17,19
22.0,22.0,65.0,25.0,2.0,0.0,0.0,1.0,6,17,20
21.5,21.5,67.0,20.0,3.0,0.0,0.0,1.0,6,17,21
20.5,20.5,71.0,20.0,2.0,0.0,0.0,1.0,6,17,22
20.0,20.0,75.5,23.0,7.0,0.0,0.0,1.0,6,17,23
19.5,19.5,78.0,21.0,7.0,0.0,0.0,1.0,6,18,0
19.0,19.0,73.0,21.0,4.0,0.0,0.0,1.0,6,18,1
18.5,18.5,75.5,19.0,4.0,0.0,0.0,1.0,6,18,2
18.0,18.0,78.0,19.5,4.0,0.0,0.0,1.0,6,18,3
16.5,16.5,68.0,20.5,3.0,0.0,0.0,1.0,6,18,4
16.0,16.0,65.5,19.5,4.0,0.0,0.0,1.0,6,18,5
15.0,15.0,70.0,16.5,3.0,0.0,0.0,1.0,6,18,6
15.0,15.0,63.0,20.0,2.0,0.0,0.0,1.0,6,18,7
15.0,15.0,63.0,18.0,2.0,0.0,0.0,1.0,6,18,8
15.0,15.0,59.0,18.0,2.0,0.0,0.0,1.0,6,18,9
16.0,16.0,53.5,17.0,2.0,0.0,0.0,1.0,6,18,10
17.0,17.0,49.0,20.0,2.0,0.0,0.0,1.0,6,18,11
18.0,18.0,49.0,17.0,1.0,0.0,0.0,1.0,6,18,12
19.5,19.5,44.5,13.0,1.0,0.0,0.0,1.0,6,18,13
20.0,20.0,44.5,16.0,1.0,0.0,0.0,1.0,6,18,14
20.0,20.0,44.5,19.0,1.0,0.0,0.0,1.0,6,18,15
20.0,20.0,46.0,15.0,1.0,0.0,0.0,1.0,6,18,16
20.5,20.5,44.5,17.0,1.0,0.0,0.0,1.0,6,18,17
20.0,20.0,46.0,19.0,1.0,0.0,0.0,1.0,6,18,18
20.0,20.0,46.0,18.5,1.0,0.0,0.0,1.0,6,18,19
19.0,19.0,49.0,19.0,1.0,0.0,0.0,1.0,6,18,20
18.5,18.5,52.0,15.0,1.0,0.0,0.0,1.0,6,18,21
17.0,17.0,57.5,17.0,3.0,0.0,0.0,1.0,6,18,22
16.0,16.0,55.0,18.5,1.0,0.0,0.0,1.0,6,18,23
15.0,15.0,61.0,15.0,1.0,0.0,0.0,1.0,6,19,0
14.5,14.5,61.0,13.0,1.0,0.0,0.0,1.0,6,19,1
14.0,14.0,63.0,13.0,1.0,0.0,0.0,1.0,6,19,2
14.0,14.0,63.0,9.0,1.0,0.0,0.0,1.0,6,19,3
14.0,14.0,65.0,11.0,1.0,0.0,0.0,1.0,6,19,4
13.5,13.5,65.0,16.0,1.0,0.0,0.0,1.0,6,19,5
13.5,13.5,67.0,18.0,1.0,0.0,0.0,1.0,6,19,6
14.5,14.5,63.0,19.0,2.0,0.0,0.0,1.0,6,19,7
14.5,14.5,63.0,20.0,3.0,0.0,0.0,1.0,6,19,8
15.0,15.0,63.0,17.0,3.0,0.0,0.0,1.0,6,19,9
15.0,15.0,63.0,18.0,3.0,0.0,0.0,1.0,6,19,10
15.0,15.0,65.5,18.5,3.0,0.0,0.0,1.0,6,19,11
16.0,16.0,57.0,21.0,2.0,0.0,0.0,1.0,6,19,12
16.5,16.5,57.5,20.5,3.0,0.0,0.0,1.0,6,19,13
17.5,17.5,54.0,19.0,2.0,0.0,0.0,1.0,6,19,14
18.5,18.5,50.5,16.0,2.0,0.0,0.0,1.0,6,19,15
20.0,20.0,47.5,14.0,2.0,0.0,0.0,1.0,6,19,16
20.0,20.0,47.5,18.0,2.0,0.0,0.0,1.0,6,19,17
20.0,20.0,49.0,16.0,2.0,0.0,0.0,1.0,6,19,18
20.0,20.0,49.0,14.0,2.0,0.0,0.0,1.0,6,19,19
19.5,19.5,50.5,16.0,2.0,0.0,0.0,1.0,6,19,20
19.0,19.0,52.0,9.0,1.0,0.0,0.0,1.0,6,19,21
17.5,17.5,60.0,14.0,4.0,0.0,0.0,1.0,6,19,22
15.5,15.5,68.0,19.5,2.0,0.0,0.0,1.0,6,19,23
15.0,15.0,68.0,16.0,1.0,0.0,1.0,1.0,6,20,0
15.0,15.0,68.0,11.0,1.0,0.0,1.0,1.0,6,20,1
14.0,14.0,72.0,9.0,1.0,0.0,1.0,1.0,6,20,2
14.0,14.0,69.5,9.0,1.0,0.0,1.0,1.0,6,20,3
14.0,14.0,72.0,8.0,1.0,0.0,1.0,1.0,6,20,4
14.0,14.0,72.0,8.0,2.0,0.0,1.0,1.0,6,20,5
15.0,15.0,68.0,9.0,3.0,0.0,1.0,1.0,6,20,6
15.0,15.0,65.5,6.5,3.0,0.0,1.0,1.0,6,20,7
16.0,16.0,63.0,9.0,2.0,0.0,1.0,1.0,6,20,8
16.0,16.0,63.0,9.0,3.0,0.0,1.0,1.0,6,20,9
17.0,17.0,64.0,7.0,3.0,0.0,1.0,1.0,6,20,10
18.0,18.0,64.0,6.0,3.0,0.0,1.0,1.0,6,20,11
17.5,17.5,68.0,12.0,4.0,0.0,1.0,1.0,6,20,12
17.5,17.5,75.5,12.0,7.0,0.0,1.0,1.0,6,20,13
17.5,17.5,80.5,12.0,3.0,0.0,1.0,1.0,6,20,14
18.5,18.5,75.5,11.0,3.0,0.0,1.0,1.0,6,20,15
19.5,19.5,71.0,16.0,3.0,0.0,1.0,1.0,6,20,16
18.5,18.5,81.5,10.0,7.0,0.0,1.0,1.0,6,20,17
17.5,17.5,91.0,2.0,7.0,0.0,1.0,1.0,6,20,18
18.0,18.0,88.0,6.5,7.0,0.0,1.0,1.0,6,20,19
18.0,18.0,88.0,9.0,3.0,0.0,1.0,1.0,6,20,20
18.0,18.0,94.0,10.0,1.0,0.0,1.0,1.0,6,20,21
18.0,18.0,88.0,11.0,1.0,0.0,1.0,1.0,6,20,22
18.0,18.0,85.5,15.0,3.0,0.0,1.0,1.0,6,20,23
17.5,17.5,85.5,21.0,2.0,0.0,1.0,1.0,6,21,0
17.0,17.0,83.0,19.0,4.0,0.0,1.0,1.0,6,21,1
16.5,16.5,83.0,23.0,3.0,0.0,1.0,1.0,6,21,2
15.5,15.5,82.5,18.5,3.0,0.0,1.0,1.0,6,21,3
15.0,15.0,82.0,19.5,4.0,0.0,1.0,1.0,6,21,4
15.0,15.0,82.0,19.5,4.0,0.0,1.0,1.0,6,21,5
16.0,16.0,77.0,23.0,4.0,0.0,1.0,1.0,6,21,6
16.0,16.0,77.0,18.0,4.0,0.0,1.0,1.0,6,21,7
16.5,16.5,70.0,21.0,3.0,0.0,1.0,1.0,6,21,8
16.5,16.5,68.0,24.0,3.0,0.0,1.0,1.0,6,21,9
17.0,17.0,59.0,24.0,3.0,0.0,1.0,1.0,6,21,10
17.5,17.5,54.0,23.0,3.0,0.0,1.0,1.0,6,21,11
18.5,18.5,50.5,25.0,3.0,0.0,1.0,1.0,6,21,12
19.0,19.0,46.0,23.0,3.0,0.0,1.0,1.0,6,21,13
19.0,19.0,46.0,28.0,3.0,0.0,1.0,1.0,6,21,14
19.5,19.5,47.5,26.0,2.0,0.0,1.0,1.0,6,21,15
20.0,20.0,43.0,25.0,1.0,0.0,1.0,1.0,6,21,16
19.5,19.5,46.0,26.0,2.0,0.0,1.0,1.0,6,21,17
19.0,19.0,46.0,28.0,3.0,0.0,1.0,1.0,6,21,18
19.0,19.0,50.5,25.0,2.0,0.0,1.0,1.0,6,21,19
19.0,19.0,49.0,24.0,2.0,0.0,1.0,1.0,6,21,20
18.0,18.0,56.0,25.0,3.0,0.0,1.0,1.0,6,21,21
17.0,17.0,57.5,22.0,3.0,0.0,1.0,1.0,6,21,22
15.5,15.5,63.5,22.5,7.0,0.0,1.0,1.0,6,21,23
14.5,14.5,72.5,19.5,7.0,0.0,0.0,1.0,6,22,0
14.0,14.0,77.0,21.0,7.0,0.0,0.0,1.0,6,22,1
13.0,13.0,82.0,22.0,7.0,0.0,0.0,1.0,6,22,2
13.0,13.0,88.0,21.0,7.0,0.0,0.0,1.0,6,22,3
12.5,12.5,85.0,19.5,7.0,0.0,0.0,1.0,6,22,4
11.5,11.5,88.0,16.0,7.0,0.0,0.0,1.0,6,22,5
13.0,13.0,82.0,18.0,2.0,0.0,0.0,1.0,6,22,6
13.0,13.0,88.0,19.0,2.0,0.0,0.0,1.0,6,22,7
14.0,14.0,82.0,19.0,2.0,0.0,0.0,1.0,6,22,8
15.0,15.0,74.5,20.0,2.0,0.0,0.0,1.0,6,22,9
15.0,15.0,68.0,20.0,7.0,0.0,0.0,1.0,6,22,10
14.0,14.0,77.0,18.5,7.0,0.0,0.0,1.0,6,22,11
14.0,14.0,77.0,17.0,3.0,0.0,0.0,1.0,6,22,12
15.5,15.5,70.0,19.0,3.0,0.0,0.0,1.0,6,22,13
16.5,16.5,59.0,21.5,2.0,0.0,0.0,1.0,6,22,14
17.5,17.5,47.5,24.0,2.0,0.0,0.0,1.0,6,22,15
18.0,18.0,46.0,28.0,2.0,0.0,0.0,1.0,6,22,16
17.0,17.0,49.0,26.0,1.0,0.0,0.0,1.0,6,22,17
17.0,17.0,49.0,30.5,2.0,0.0,0.0,1.0,6,22,18
17.0,17.0,52.0,29.5,2.0,0.0,0.0,1.0,6,22,19
14.0,14.0,74.5,17.0,3.0,0.0,0.0,1.0,6,22,20
15.0,15.0,68.0,15.0,2.0,0.0,0.0,1.0,6,22,21
14.5,14.5,72.5,20.0,3.0,0.0,0.0,1.0,6,22,22
14.0,14.0,72.0,21.0,3.0,0.0,0.0,1.0,6,22,23
14.0,14.0,72.0,20.5,2.0,0.0,0.0,1.0,6,23,0
14.0,14.0,69.5,18.5,4.0,0.0,0.0,1.0,6,23,1
13.5,13.5,69.5,21.0,3.0,0.0,0.0,1.0,6,23,2
13.0,13.0,72.0,15.0,3.0,0.0,0.0,1.0,6,23,3
13.0,13.0,72.0,18.0,4.0,0.0,0.0,1.0,6,23,4
13.0,13.0,72.0,18.0,4.0,0.0,0.0,1.0,6,23,5
13.0,13.0,72.0,15.0,2.0,0.0,0.0,1.0,6,23,6
13.0,13.0,72.0,19.0,2.0,0.0,0.0,1.0,6,23,7
14.0,14.0,67.0,19.0,3.0,0.0,0.0,1.0,6,23,8
15.0,15.0,61.0,16.0,3.0,0.0,0.0,1.0,6,23,9
16.0,16.0,55.0,15.0,3.0,0.0,0.0,1.0,6,23,10
16.0,16.0,55.0,14.0,2.0,0.0,0.0,1.0,6,23,11
16.5,16.5,52.0,16.0,3.0,0.0,0.0,1.0,6,23,12
17.0,17.0,52.0,13.0,3.0,0.0,0.0,1.0,6,23,13
17.5,17.5,50.5,15.0,3.0,0.0,0.0,1.0,6,23,14
18.0,18.0,49.0,11.0,3.0,0.0,0.0,1.0,6,23,15
19.0,19.0,47.5,10.0,2.0,0.0,0.0,1.0,6,23,16
19.5,19.5,44.5,9.0,2.0,0.0,0.0,1.0,6,23,17
19.5,19.5,47.5,3.5,2.0,0.0,0.0,1.0,6,23,18
19.0,19.0,47.5,8.5,1.0,0.0,0.0,1.0,6,23,19
18.5,18.5,54.0,13.0,1.0,0.0,0.0,1.0,6,23,20
17.0,17.0,59.0,13.0,1.0,0.0,0.0,1.0,6,23,21
15.5,15.5,68.0,11.0,1.0,0.0,0.0,1.0,6,23,22
15.0,15.0,70.0,6.5,1.0,0.0,0.0,1.0,6,23,23
15.5,15.5,74.5,8.0,1.0,0.0,0.0,1.0,6,24,0
15.0,15.0,77.0,9.0,1.0,0.0,0.0,1.0,6,24,1
14.0,14.0,79.5,9.0,1.0,0.0,0.0,1.0,6,24,2
14.0,14.0,77.0,10.0,1.0,0.0,0.0,1.0,6,24,3
14.0,14.0,77.0,11.0,1.0,0.0,0.0,1.0,6,24,4
14.0,14.0,77.0,11.0,1.0,0.0,0.0,1.0,6,24,5
15.5,15.5,67.5,17.0,1.0,0.0,0.0,1.0,6,24,6
16.0,16.0,65.5,17.0,1.0,0.0,0.0,1.0,6,24,7
17.0,17.0,61.5,16.0,1.0,0.0,0.0,1.0,6,24,8
18.5,18.5,56.0,16.0,1.0,0.0,0.0,1.0,6,24,9
20.5,20.5,47.5,14.0,2.0,0.0,0.0,1.0,6,24,10
21.0,21.0,44.5,18.0,2.0,0.0,0.0,1.0,6,24,11
22.5,21.5,42.5,17.0,2.0,0.0,0.0,1.0,6,24,12
22.5,21.5,44.0,21.0,2.0,0.0,0.0,1.0,6,24,13
23.0,23.0,44.0,19.0,2.0,0.0,0.0,1.0,6,24,14
23.5,23.0,41.0,23.0,3.0,0.0,0.0,1.0,6,24,15
23.0,22.0,41.0,21.0,1.0,0.0,0.0,1.0,6,24,16
22.0,21.0,44.0,22.0,1.0,0.0,0.0,1.0,6,24,17
21.0,21.0,46.0,23.0,1.0,0.0,0.0,1.0,6,24,18
20.5,20.5,47.5,20.5,1.0,0.0,0.0,1.0,6,24,19
20.0,20.0,49.0,19.5,1.0,0.0,0.0,1.0,6,24,20
19.0,19.0,52.0,14.0,1.0,0.0,0.0,1.0,6,24,21
18.0,18.0,56.0,14.0,1.0,0.0,0.0,1.0,6,24,22
17.0,17.0,61.5,16.0,1.0,0.0,0.0,1.0,6,24,23
16.0,16.0,65.5,15.0,1.0,0.0,0.0,1.0,6,25,0
16.0,16.0,65.5,16.0,1.0,0.0,0.0,1.0,6,25,1
15.0,15.0,72.0,16.0,1.0,0.0,0.0,1.0,6,25,2
15.0,15.0,72.0,16.0,3.0,0.0,0.0,1.0,6,25,3
14.0,14.0,77.0,12.0,2.0,0.0,0.0,1.0,6,25,4
14.0,14.0,77.0,12.0,1.0,0.0,0.0,1.0,6,25,5
15.0,15.0,77.0,12.0,1.0,0.0,0.0,1.0,6,25,6
16.5,16.5,70.0,11.0,1.0,0.0,0.0,1.0,6,25,7
18.0,18.0,64.0,10.0,1.0,0.0,0.0,1.0,6,25,8
19.5,19.5,56.5,12.0,2.0,0.0,0.0,1.0,6,25,9
21.0,21.0,50.0,12.0,2.0,0.0,0.0,1.0,6,25,10
21.5,21.0,50.0,12.0,2.0,0.0,0.0,1.0,6,25,11
23.0,22.5,42.5,12.0,2.0,0.0,0.0,1.0,6,25,12
